ds,yhat,yhat_lower,yhat_upper,model
1971-09-29 00:00:00.000001959,510250.99999999447,445904.00334308634,574597.9966569026,arima
1971-09-30 00:00:00.000001959,510945.3333333278,446547.7692842093,575342.8973824463,arima
1971-10-01 00:00:00.000001959,511639.6666666611,447191.5749016097,576087.7584317125,arima
1971-10-02 00:00:00.000001959,512333.9999999944,447835.42010204116,576832.5798979477,arima
1971-10-03 00:00:00.000001959,513028.3333333277,448479.3047926221,577577.3618740333,arima
1971-10-04 00:00:00.000001959,513722.66666666104,449123.2288808335,578322.1044524886,arima
1971-10-05 00:00:00.000001959,514416.99999999435,449767.19227451715,579066.8077254716,arima
1971-10-06 00:00:00.000001959,515111.33333332767,450411.19488187344,579811.4717847819,arima
1971-10-07 00:00:00.000001959,515805.666666661,451055.2366114597,580556.0967218622,arima
1971-10-08 00:00:00.000001959,516499.9999999943,451699.317372188,581300.6826278006,arima
1971-10-09 00:00:00.000001959,517194.3333333276,452343.4370733232,582045.229593332,arima
1971-10-10 00:00:00.000001959,517888.6666666609,452987.59562448144,582789.7377088404,arima
1971-10-11 00:00:00.000001959,518582.99999999424,453631.79293562786,583534.2070643606,arima
1971-10-12 00:00:00.000001959,519277.33333332755,454276.0289170747,584278.6377495803,arima
1971-10-13 00:00:00.000001959,519971.66666666087,454920.3034794798,585023.029853842,arima
1971-10-14 00:00:00.000001959,520665.9999999942,455564.6165338442,585767.3834661442,arima
1971-10-15 00:00:00.000001959,521360.3333333275,456208.96799151076,586511.6986751442,arima
1971-10-16 00:00:00.000001959,522054.6666666608,456853.3577641622,587255.9755691595,arima
1971-10-17 00:00:00.000001959,522748.9999999941,457497.78576381906,588000.2142361692,arima
1971-10-18 00:00:00.000001959,523443.33333332743,458142.2519028382,588744.4147638166,arima
1971-10-19 00:00:00.000001959,524137.66666666075,458786.75609391084,589488.5772394107,arima
1971-10-20 00:00:00.000001959,524831.9999999941,459431.29825006076,590232.7017499274,arima
1971-10-21 00:00:00.000001959,525526.3333333274,460075.8782846427,590976.7883820122,arima
1971-10-22 00:00:00.000001959,526220.6666666608,460720.49611134036,591720.8372219813,arima
1971-10-23 00:00:00.000001959,526914.9999999942,461365.1516441647,592464.8483558237,arima
1971-10-24 00:00:00.000001959,527609.3333333276,462009.84479745245,593208.8218692027,arima
1971-10-25 00:00:00.000001959,528303.6666666609,462654.5754858641,593952.7578474578,arima
1971-10-26 00:00:00.000001959,528997.9999999943,463299.3436243822,594696.6563756063,arima
1971-10-27 00:00:00.000001959,529692.3333333277,463944.1491283101,595440.5175383452,arima
1971-10-28 00:00:00.000001959,530386.666666661,464588.9919132695,596184.3414200526,arima
1971-10-29 00:00:00.000001959,531080.9999999944,465233.8718951995,596928.1281047893,arima
1971-10-30 00:00:00.000001959,531775.3333333278,465878.7889903546,597671.8776763009,arima
1971-10-31 00:00:00.000001959,532469.6666666612,466523.74311530276,598415.5902180196,arima
1971-11-01 00:00:00.000001959,533163.9999999945,467168.73418692447,599159.2658130646,arima
1971-11-02 00:00:00.000001959,533858.3333333279,467813.76212241047,599902.9045442453,arima
1971-11-03 00:00:00.000001959,534552.6666666613,468458.8268392604,600646.5064940621,arima
1971-11-04 00:00:00.000001959,535246.9999999946,469103.92825528135,601390.0717447079,arima
1971-11-05 00:00:00.000001959,535941.333333328,469749.0662885859,602133.6003780701,arima
1971-11-06 00:00:00.000001959,536635.6666666614,470394.24085759063,602877.0924757322,arima
1971-11-07 00:00:00.000001959,537329.9999999948,471039.4518810148,603620.5481189748,arima
1971-11-08 00:00:00.000001959,538024.3333333281,471684.6992778785,604363.9673887778,arima
1971-11-09 00:00:00.000001959,538718.6666666615,472329.9829675013,605107.3503658217,arima
1971-11-10 00:00:00.000001959,539412.9999999949,472975.3028695004,605850.6971304893,arima
1971-11-11 00:00:00.000001959,540107.3333333282,473620.65890378953,606594.007762867,arima
1971-11-12 00:00:00.000001959,540801.6666666616,474266.0509905769,607337.2823427464,arima
1971-11-13 00:00:00.000001959,541495.999999995,474911.4790503642,608080.5209496258,arima
1971-11-14 00:00:00.000001959,542190.3333333284,475556.94300394476,608823.7236627119,arima
1971-11-15 00:00:00.000001959,542884.6666666617,476202.4427724022,609566.8905609213,arima
1971-11-16 00:00:00.000001959,543578.9999999951,476847.97827710875,610310.0217228815,arima
1971-11-17 00:00:00.000001959,544273.3333333285,477493.54943972407,611053.1172269329,arima
1971-11-18 00:00:00.000001959,544967.6666666619,478139.15618219366,611796.17715113,arima
1971-11-19 00:00:00.000001959,545661.9999999952,478784.7984267472,612539.2015732432,arima
1971-11-20 00:00:00.000001959,546356.3333333286,479430.4760958975,613282.1905707597,arima
1971-11-21 00:00:00.000001959,547050.666666662,480076.1891124385,614025.1442208855,arima
1971-11-22 00:00:00.000001959,547744.9999999953,480721.9373994445,614768.0626005462,arima
1971-11-23 00:00:00.000001959,548439.3333333287,481367.7208802683,615510.945786389,arima
1971-11-24 00:00:00.000001959,549133.6666666621,482013.5394785399,616253.7938547842,arima
1971-11-25 00:00:00.000001959,549827.9999999955,482659.3931181651,616996.6068818258,arima
1971-11-26 00:00:00.000001959,550522.3333333288,483305.2817233241,617739.3849433336,arima
1971-11-27 00:00:00.000001959,551216.6666666622,483951.2052184702,618482.1281148542,arima
1971-11-28 00:00:00.000001959,551910.9999999956,484597.1635283282,619224.836471663,arima
1971-11-29 00:00:00.000001959,552605.333333329,485243.15657789336,619967.5100887646,arima
1971-11-30 00:00:00.000001959,553299.6666666623,485889.18429242977,620710.1490408949,arima
1971-12-01 00:00:00.000001959,553993.9999999957,486535.24659746914,621452.7534025223,arima
1971-12-02 00:00:00.000001959,554688.3333333291,487181.3434188094,622195.3232478488,arima
1971-12-03 00:00:00.000001959,555382.6666666624,487827.4746825134,622937.8586508115,arima
1971-12-04 00:00:00.000001959,556076.9999999958,488473.64031490765,623680.359685084,arima
1971-12-05 00:00:00.000001959,556771.3333333292,489119.84024258086,624422.8264240775,arima
1971-12-06 00:00:00.000001959,557465.6666666626,489766.07439238264,625165.2589409425,arima
1971-12-07 00:00:00.000001959,558159.9999999959,490412.34269142244,625907.6573085694,arima
1971-12-08 00:00:00.000001959,558854.3333333293,491058.64506706793,626650.0215995907,arima
1971-12-09 00:00:00.000001959,559548.6666666627,491704.9814469442,627392.3518863812,arima
1971-12-10 00:00:00.000001959,560242.999999996,492351.35175893165,628134.6482410604,arima
1971-12-11 00:00:00.000001959,560937.3333333294,492997.7559311657,628876.9107354932,arima
1971-12-12 00:00:00.000001959,561631.6666666628,493644.19389203493,629619.1394412906,arima
1971-12-13 00:00:00.000001959,562325.9999999962,494290.66557017993,630361.3344298124,arima
1971-12-14 00:00:00.000001959,563020.3333333295,494937.17089449224,631103.4957721669,arima
1971-12-15 00:00:00.000001959,563714.6666666629,495583.70979411283,631845.623539213,arima
1971-12-16 00:00:00.000001959,564408.9999999963,496230.2821984312,632587.7178015613,arima
1971-12-17 00:00:00.000001959,565103.3333333296,496876.88803708385,633329.7786295754,arima
1971-12-18 00:00:00.000001959,565797.666666663,497523.5272399534,634071.8060933726,arima
1971-12-19 00:00:00.000001959,566491.9999999964,498170.199737167,634813.8002628258,arima
1971-12-20 00:00:00.000001959,567186.3333333298,498816.90545909543,635555.761207564,arima
1971-12-21 00:00:00.000001959,567880.6666666631,499463.64433635195,636297.6889969744,arima
1971-12-22 00:00:00.000001959,568574.9999999965,500110.41629979084,637039.5837002022,arima
1971-12-23 00:00:00.000001959,569269.3333333299,500757.2212805064,637781.4453861534,arima
1971-12-24 00:00:00.000001959,569963.6666666633,501404.0592098319,638523.2741234946,arima
1971-12-25 00:00:00.000001959,570657.9999999966,502050.93001933803,639265.0699806552,arima
1971-12-26 00:00:00.000001959,571352.33333333,502697.8336408324,640006.8330258275,arima
1971-12-27 00:00:00.000001959,572046.6666666634,503344.7700063577,640748.563326969,arima
1971-12-28 00:00:00.000001959,572740.9999999967,503991.7390481909,641490.2609518026,arima
1971-12-29 00:00:00.000001959,573435.3333333301,504638.7406988423,642231.9259678179,arima
1971-12-30 00:00:00.000001959,574129.6666666635,505285.77489105397,642973.558442273,arima
1971-12-31 00:00:00.000001959,574823.9999999969,505932.841557799,643715.1584421947,arima
1972-01-01 00:00:00.000001959,575518.3333333302,506579.9406322803,644456.7260343801,arima
1972-01-02 00:00:00.000001959,576212.6666666636,507227.0720479293,645198.2612853979,arima
1972-01-03 00:00:00.000001959,576906.999999997,507874.2357384051,645939.7642615888,arima
1972-01-04 00:00:00.000001959,577601.3333333303,508521.4316375933,646681.2350290674,arima
1972-01-05 00:00:00.000001959,578295.6666666637,509168.65967960504,647422.6736537224,arima
1972-01-06 00:00:00.000001959,578989.9999999971,509815.9197987756,648164.0802012186,arima
1972-01-07 00:00:00.000001959,579684.3333333305,510463.21192966355,648905.4547369974,arima
1972-01-08 00:00:00.000001959,580378.6666666638,511110.5360070497,649646.7973262779,arima
1972-01-09 00:00:00.000001959,581072.9999999972,511757.8919659363,650388.1080340581,arima
1972-01-10 00:00:00.000001959,581767.3333333306,512405.2797415452,651129.386925116,arima
1972-01-11 00:00:00.000001959,582461.666666664,513052.6992693177,651870.6340640102,arima
1972-01-12 00:00:00.000001959,583155.9999999973,513700.1504849129,652611.8495150817,arima
1972-01-13 00:00:00.000001959,583850.3333333307,514347.63332420716,653353.0333424542,arima
1972-01-14 00:00:00.000001959,584544.6666666641,514995.1477232926,654094.1856100356,arima
1972-01-15 00:00:00.000001959,585238.9999999974,515642.6936184763,654835.3063815186,arima
1972-01-16 00:00:00.000001959,585933.3333333308,516290.2709462794,655576.3957203822,arima
1972-01-17 00:00:00.000001959,586627.6666666642,516937.879643436,656317.4536898923,arima
1972-01-18 00:00:00.000001959,587321.9999999976,517585.51964689203,657058.4803531031,arima
1972-01-19 00:00:00.000001959,588016.3333333309,518233.1908938044,657799.4757728574,arima
1972-01-20 00:00:00.000001959,588710.6666666643,518880.8933215401,658540.4400117885,arima
1972-01-21 00:00:00.000001959,589404.9999999977,519528.626867675,659281.3731323204,arima
1972-01-22 00:00:00.000001959,590099.333333331,520176.391469993,660022.2751966692,arima
1972-01-23 00:00:00.000001959,590793.6666666644,520824.187066485,660763.1462668439,arima
1972-01-24 00:00:00.000001959,591487.9999999978,521472.01359534805,661503.9864046476,arima
1972-01-25 00:00:00.000001959,592182.3333333312,522119.87099498435,662244.795671678,arima
1972-01-26 00:00:00.000001959,592876.6666666645,522767.7592040001,662985.574129329,arima
1972-01-27 00:00:00.000001959,593570.9999999979,523415.678161205,663726.3218387908,arima
1972-01-28 00:00:00.000001959,594265.3333333313,524063.6278056108,664467.0388610518,arima
1972-01-29 00:00:00.000001959,594959.6666666646,524711.6080764306,665207.7252568987,arima
1972-01-30 00:00:00.000001959,595653.999999998,525359.6189130781,665948.381086918,arima
1972-01-31 00:00:00.000001959,596348.3333333314,526007.6602551664,666689.0064114964,arima
1972-02-01 00:00:00.000001959,597042.6666666648,526655.732042507,667429.6012908225,arima
1972-02-02 00:00:00.000001959,597736.9999999981,527303.8342151094,668170.1657848869,arima
1972-02-03 00:00:00.000001959,598431.3333333315,527951.9667131795,668910.6999534835,arima
1972-02-04 00:00:00.000001959,599125.6666666649,528600.1294771193,669651.2038562105,arima
1972-02-05 00:00:00.000001959,599819.9999999983,529248.3224475258,670391.6775524707,arima
1972-02-06 00:00:00.000001959,600514.3333333316,529896.5455651898,671132.1211014735,arima
1972-02-07 00:00:00.000001959,601208.666666665,530544.7987710956,671872.5345622344,arima
1972-02-08 00:00:00.000001959,601902.9999999984,531193.0820064194,672612.9179935773,arima
1972-02-09 00:00:00.000001959,602597.3333333317,531841.3952125293,673353.2714541341,arima
1972-02-10 00:00:00.000001959,603291.6666666651,532489.7383309836,674093.5950023467,arima
1972-02-11 00:00:00.000001959,603985.9999999985,533138.1113035302,674833.8886964668,arima
1972-02-12 00:00:00.000001959,604680.3333333319,533786.5140721061,675574.1525945576,arima
1972-02-13 00:00:00.000001959,605374.6666666652,534434.9465788364,676314.386754494,arima
1972-02-14 00:00:00.000001959,606068.9999999986,535083.4087660329,677054.5912339643,arima
1972-02-15 00:00:00.000001959,606763.333333332,535731.9005761938,677794.7660904701,arima
1972-02-16 00:00:00.000001959,607457.6666666653,536380.4219520028,678534.9113813279,arima
1972-02-17 00:00:00.000001959,608151.9999999987,537028.9728363284,679275.027163669,arima
1972-02-18 00:00:00.000001959,608846.3333333321,537677.5531722225,680015.1134944417,arima
1972-02-19 00:00:00.000001959,609540.6666666655,538326.1629029199,680755.170430411,arima
1972-02-20 00:00:00.000001959,610234.9999999988,538974.801971838,681495.1980281597,arima
1972-02-21 00:00:00.000001959,610929.3333333322,539623.4703225751,682235.1963440893,arima
1972-02-22 00:00:00.000001959,611623.6666666656,540272.1678989099,682975.1654344213,arima
1972-02-23 00:00:00.000001959,612317.999999999,540920.8946448012,683715.1053551967,arima
1972-02-24 00:00:00.000001959,613012.3333333323,541569.6505043863,684455.0161622784,arima
1972-02-25 00:00:00.000001959,613706.6666666657,542218.4354219807,685194.8979113507,arima
1972-02-26 00:00:00.000001959,614400.9999999991,542867.2493420773,685934.7506579208,arima
1972-02-27 00:00:00.000001959,615095.3333333324,543516.0922093453,686674.5744573196,arima
1972-02-28 00:00:00.000001959,615789.6666666658,544164.9639686297,687414.3693647019,arima
1972-02-29 00:00:00.000001959,616483.9999999992,544813.8645649503,688154.135435048,arima
1972-03-01 00:00:00.000001959,617178.3333333326,545462.7939435015,688893.8727231636,arima
1972-03-02 00:00:00.000001959,617872.6666666659,546111.7520496505,689633.5812836813,arima
1972-03-03 00:00:00.000001959,618566.9999999993,546760.7388289374,690373.2611710612,arima
1972-03-04 00:00:00.000001959,619261.3333333327,547409.7542270742,691112.9124395911,arima
1972-03-05 00:00:00.000001959,619955.666666666,548058.7981899439,691852.5351433882,arima
1972-03-06 00:00:00.000001959,620649.9999999994,548707.8706635998,692592.129336399,arima
1972-03-07 00:00:00.000001959,621344.3333333328,549356.9715942648,693331.6950724007,arima
1972-03-08 00:00:00.000001959,622038.6666666662,550006.1009283308,694071.2324050015,arima
1972-03-09 00:00:00.000001959,622732.9999999995,550655.2586123578,694810.7413876413,arima
1972-03-10 00:00:00.000001959,623427.3333333329,551304.4445930728,695550.2220735931,arima
1972-03-11 00:00:00.000001959,624121.6666666663,551953.6588173698,696289.6745159627,arima
1972-03-12 00:00:00.000001959,624815.9999999997,552602.9012323087,697029.0987676906,arima
1972-03-13 00:00:00.000001959,625510.333333333,553252.1717851144,697768.4948815516,arima
1972-03-14 00:00:00.000001959,626204.6666666664,553901.4704231764,698507.8629101564,arima
1972-03-15 00:00:00.000001959,626898.9999999998,554550.7970940478,699247.2029059518,arima
1972-03-16 00:00:00.000001959,627593.3333333331,555200.1517454449,699986.5149212214,arima
1972-03-17 00:00:00.000001959,628287.6666666665,555849.5343252461,700725.7990080869,arima
1972-03-18 00:00:00.000001959,628981.9999999999,556498.9447814918,701465.055218508,arima
1972-03-19 00:00:00.000001959,629676.3333333333,557148.3830623827,702204.2836042838,arima
1972-03-20 00:00:00.000001959,630370.6666666666,557797.8491162804,702943.4842170528,arima
1972-03-21 00:00:00.000001959,631065.0,558447.3428917057,703682.6571082943,arima
1972-03-22 00:00:00.000001959,631759.3333333334,559096.864337338,704421.8023293287,arima
1972-03-23 00:00:00.000001959,632453.6666666667,559746.4134020153,705160.9199313181,arima
1972-03-24 00:00:00.000001959,633148.0000000001,560395.990034733,705900.0099652673,arima
1972-03-25 00:00:00.000001959,633842.3333333335,561045.5941846429,706639.0724820241,arima
1972-03-26 00:00:00.000001959,634536.6666666669,561695.2258010533,707378.1075322804,arima
1972-03-27 00:00:00.000001959,635231.0000000002,562344.884833428,708117.1151665725,arima
1972-03-28 00:00:00.000001959,635925.3333333336,562994.5712313851,708856.0954352821,arima
1972-03-29 00:00:00.000001959,636619.666666667,563644.2849446973,709595.0483886367,arima
1972-03-30 00:00:00.000001959,637314.0000000003,564294.0259232908,710333.97407671,arima
1972-03-31 00:00:00.000001959,638008.3333333337,564943.794117244,711072.8725494235,arima
1972-04-01 00:00:00.000001959,638702.6666666671,565593.5894767881,711811.7438565461,arima
1972-04-02 00:00:00.000001959,639397.0000000005,566243.4119523055,712550.5880476955,arima
1972-04-03 00:00:00.000001959,640091.3333333338,566893.2614943295,713289.4051723381,arima
1972-04-04 00:00:00.000001959,640785.6666666672,567543.1380535437,714028.1952797907,arima
1972-04-05 00:00:00.000001959,641480.0000000006,568193.0415807813,714766.9584192198,arima
1972-04-06 00:00:00.000001959,642174.333333334,568842.9720270243,715505.6946396437,arima
1972-04-07 00:00:00.000001959,642868.6666666673,569492.9293434029,716244.4039899318,arima
1972-04-08 00:00:00.000001959,643563.0000000007,570142.9134811952,716983.0865188062,arima
1972-04-09 00:00:00.000001959,644257.3333333341,570792.9243918265,717721.7422748416,arima
1972-04-10 00:00:00.000001959,644951.6666666674,571442.9620268684,718460.3713064665,arima
1972-04-11 00:00:00.000001959,645646.0000000008,572093.026338038,719198.9736619636,arima
1972-04-12 00:00:00.000001959,646340.3333333342,572743.1172771981,719937.5493894703,arima
1972-04-13 00:00:00.000001959,647034.6666666676,573393.2347963561,720676.098536979,arima
1972-04-14 00:00:00.000001959,647729.0000000009,574043.3788476627,721414.6211523392,arima
1972-04-15 00:00:00.000001959,648423.3333333343,574693.5493834129,722153.1172832557,arima
1972-04-16 00:00:00.000001959,649117.6666666677,575343.746356044,722891.5869772914,arima
1972-04-17 00:00:00.000001959,649812.000000001,575993.9697181355,723630.0302818666,arima
1972-04-18 00:00:00.000001959,650506.3333333344,576644.2194224086,724368.4472442602,arima
1972-04-19 00:00:00.000001959,651200.6666666678,577294.4954217253,725106.8379116103,arima
1972-04-20 00:00:00.000001959,651895.0000000012,577944.7976690885,725845.2023309139,arima
1972-04-21 00:00:00.000001959,652589.3333333345,578595.1261176403,726583.5405490288,arima
1972-04-22 00:00:00.000001959,653283.6666666679,579245.4807206625,727321.8526126733,arima
1972-04-23 00:00:00.000001959,653978.0000000013,579895.8614315755,728060.1385684271,arima
1972-04-24 00:00:00.000001959,654672.3333333347,580546.2682039377,728798.3984627316,arima
1972-04-25 00:00:00.000001959,655366.666666668,581196.7009914449,729536.6323418912,arima
1972-04-26 00:00:00.000001959,656061.0000000014,581847.1597479301,730274.8402520727,arima
1972-04-27 00:00:00.000001959,656755.3333333348,582497.6444273627,731013.0222393068,arima
1972-04-28 00:00:00.000001959,657449.6666666681,583148.1549838478,731751.1783494885,arima
1972-04-29 00:00:00.000001959,658144.0000000015,583798.6913716256,732489.3086283774,arima
1972-04-30 00:00:00.000001959,658838.3333333349,584449.2535450713,733227.4131215984,arima
1972-05-01 00:00:00.000001959,659532.6666666683,585099.8414586943,733965.4918746422,arima
1972-05-02 00:00:00.000001959,660227.0000000016,585750.4550671371,734703.5449328661,arima
1972-05-03 00:00:00.000001959,660921.333333335,586401.094325176,735441.572341494,arima
1972-05-04 00:00:00.000001959,661615.6666666684,587051.7591877191,736179.5741456177,arima
1972-05-05 00:00:00.000001959,662310.0000000017,587702.4496098068,736917.5503901967,arima
1972-05-06 00:00:00.000001959,663004.3333333351,588353.1655466108,737655.5011200594,arima
1972-05-07 00:00:00.000001959,663698.6666666685,589003.9069534341,738393.4263799029,arima
1972-05-08 00:00:00.000001959,664393.0000000019,589654.6737857094,739131.3262142943,arima
1972-05-09 00:00:00.000001959,665087.3333333352,590305.4659989997,739869.2006676708,arima
1972-05-10 00:00:00.000001959,665781.6666666686,590956.283548997,740607.0497843402,arima
1972-05-11 00:00:00.000001959,666476.000000002,591607.1263915222,741344.8736084817,arima
1972-05-12 00:00:00.000001959,667170.3333333354,592257.9944825247,742082.672184146,arima
1972-05-13 00:00:00.000001959,667864.6666666687,592908.887778081,742820.4455552564,arima
1972-05-14 00:00:00.000001959,668559.0000000021,593559.8062343954,743558.1937656088,arima
1972-05-15 00:00:00.000001959,669253.3333333355,594210.7498077985,744295.9168588724,arima
1972-05-16 00:00:00.000001959,669947.6666666688,594861.7184547473,745033.6148785903,arima
1972-05-17 00:00:00.000001959,670642.0000000022,595512.7121318243,745771.2878681801,arima
1972-05-18 00:00:00.000001959,671336.3333333356,596163.7307957375,746508.9358709337,arima
1972-05-19 00:00:00.000001959,672030.666666669,596814.774403319,747246.5589300189,arima
1972-05-20 00:00:00.000001959,672725.0000000023,597465.8429115254,747984.1570884793,arima
1972-05-21 00:00:00.000001959,673419.3333333357,598116.936277437,748721.7303892344,arima
1972-05-22 00:00:00.000001959,674113.6666666691,598768.0544582572,749459.278875081,arima
1972-05-23 00:00:00.000001959,674808.0000000024,599419.1974113119,750196.802588693,arima
1972-05-24 00:00:00.000001959,675502.3333333358,600070.3650940494,750934.3015726223,arima
1972-05-25 00:00:00.000001959,676196.6666666692,600721.5574640394,751671.775869299,arima
1972-05-26 00:00:00.000001959,676891.0000000026,601372.7744789731,752409.225521032,arima
1972-05-27 00:00:00.000001959,677585.3333333359,602024.0160966623,753146.6505700096,arima
1972-05-28 00:00:00.000001959,678279.6666666693,602675.2822750389,753884.0510582997,arima
1972-05-29 00:00:00.000001959,678974.0000000027,603326.5729721547,754621.4270278506,arima
1972-05-30 00:00:00.000001959,679668.333333336,603977.8881461808,755358.7785204913,arima
1972-05-31 00:00:00.000001959,680362.6666666694,604629.227755407,756096.1055779319,arima
1972-06-01 00:00:00.000001959,681057.0000000028,605280.5917582414,756833.4082417642,arima
1972-06-02 00:00:00.000001959,681751.3333333362,605931.9801132099,757570.6865534624,arima
1972-06-03 00:00:00.000001959,682445.6666666695,606583.3927789562,758307.9405543829,arima
1972-06-04 00:00:00.000001959,683140.0000000029,607234.8297142404,759045.1702857654,arima
1972-06-05 00:00:00.000001959,683834.3333333363,607886.2908779393,759782.3757887332,arima
1972-06-06 00:00:00.000001959,684528.6666666697,608537.7762290458,760519.5571042935,arima
1972-06-07 00:00:00.000001959,685223.000000003,609189.2857266682,761256.7142733379,arima
1972-06-08 00:00:00.000001959,685917.3333333364,609840.8193300299,761993.8473366429,arima
1972-06-09 00:00:00.000001959,686611.6666666698,610492.376998469,762730.9563348705,arima
1972-06-10 00:00:00.000001959,687306.0000000031,611143.9586914377,763468.0413085686,arima
1972-06-11 00:00:00.000001959,688000.3333333365,611795.564368502,764205.102298171,arima
1972-06-12 00:00:00.000001959,688694.6666666699,612447.1939893414,764942.1393439984,arima
1972-06-13 00:00:00.000001959,689389.0000000033,613098.8475137476,765679.1524862589,arima
1972-06-14 00:00:00.000001959,690083.3333333366,613750.5249016255,766416.1417650478,arima
1972-06-15 00:00:00.000001959,690777.66666667,614402.2261129916,767153.1072203484,arima
1972-06-16 00:00:00.000001959,691472.0000000034,615053.9511079736,767890.0488920332,arima
1972-06-17 00:00:00.000001959,692166.3333333367,615705.699846811,768626.9668198625,arima
1972-06-18 00:00:00.000001959,692860.6666666701,616357.4722898535,769363.8610434867,arima
1972-06-19 00:00:00.000001959,693555.0000000035,617009.268397561,770100.731602446,arima
1972-06-20 00:00:00.000001959,694249.3333333369,617661.0881305034,770837.5785361703,arima
1972-06-21 00:00:00.000001959,694943.6666666702,618312.9314493601,771574.4018839804,arima
1972-06-22 00:00:00.000001959,695638.0000000036,618964.7983149189,772311.2016850883,arima
1972-06-23 00:00:00.000001959,696332.333333337,619616.6886880768,773047.9779785972,arima
1972-06-24 00:00:00.000001959,697026.6666666704,620268.6025298383,773784.7308035024,arima
1972-06-25 00:00:00.000001959,697721.0000000037,620920.5398013162,774521.4601986912,arima
1972-06-26 00:00:00.000001959,698415.3333333371,621572.5004637301,775258.1662029441,arima
1972-06-27 00:00:00.000001959,699109.6666666705,622224.4844784066,775994.8488549343,arima
1972-06-28 00:00:00.000001959,699804.0000000038,622876.4918067788,776731.5081932289,arima
1972-06-29 00:00:00.000001959,700498.3333333372,623528.522410386,777468.1442562884,arima
1972-06-30 00:00:00.000001959,701192.6666666706,624180.5762508727,778204.7570824685,arima
1972-07-01 00:00:00.000001959,701887.000000004,624832.6532899889,778941.346710019,arima
1972-07-02 00:00:00.000001959,702581.3333333373,625484.7534895896,779677.9131770851,arima
1972-07-03 00:00:00.000001959,703275.6666666707,626136.8768116338,780414.4565217076,arima
1972-07-04 00:00:00.000001959,703970.0000000041,626789.0232181848,781150.9767818233,arima
1972-07-05 00:00:00.000001959,704664.3333333374,627441.1926714097,781887.4739952652,arima
1972-07-06 00:00:00.000001959,705358.6666666708,628093.3851335782,782623.9481997634,arima
1972-07-07 00:00:00.000001959,706053.0000000042,628745.6005670635,783360.3994329448,arima
1972-07-08 00:00:00.000001959,706747.3333333376,629397.838934341,784096.8277323341,arima
1972-07-09 00:00:00.000001959,707441.6666666709,630050.100197988,784833.2331353539,arima
1972-07-10 00:00:00.000001959,708136.0000000043,630702.3843206837,785569.615679325,arima
1972-07-11 00:00:00.000001959,708830.3333333377,631354.6912652082,786305.9754014672,arima
1972-07-12 00:00:00.000001959,709524.666666671,632007.0209944431,787042.312338899,arima
1972-07-13 00:00:00.000001959,710219.0000000044,632659.37347137,787778.6265286389,arima
1972-07-14 00:00:00.000001959,710913.3333333378,633311.7486590708,788514.9180076048,arima
1972-07-15 00:00:00.000001959,711607.6666666712,633964.1465207273,789251.186812615,arima
1972-07-16 00:00:00.000001959,712302.0000000045,634616.5670196203,789987.4329803888,arima
1972-07-17 00:00:00.000001959,712996.3333333379,635269.01011913,790723.6565475458,arima
1972-07-18 00:00:00.000001959,713690.6666666713,635921.475782735,791459.8575506075,arima
1972-07-19 00:00:00.000001959,714385.0000000047,636573.9639740123,792196.036025997,arima
1972-07-20 00:00:00.000001959,715079.333333338,637226.4746566366,792932.1920100395,arima
1972-07-21 00:00:00.000001959,715773.6666666714,637879.0077943802,793668.3255389626,arima
1972-07-22 00:00:00.000001959,716468.0000000048,638531.5633511125,794404.436648897,arima
1972-07-23 00:00:00.000001959,717162.3333333381,639184.1412908001,795140.5253758762,arima
1972-07-24 00:00:00.000001959,717856.6666666715,639836.7415775051,795876.5917558379,arima
1972-07-25 00:00:00.000001959,718551.0000000049,640489.3641753868,796612.6358246229,arima
1972-07-26 00:00:00.000001959,719245.3333333383,641142.0090486994,797348.6576179771,arima
1972-07-27 00:00:00.000001959,719939.6666666716,641794.6761617926,798084.6571715507,arima
1972-07-28 00:00:00.000001959,720634.000000005,642447.3654791113,798820.6345208987,arima
1972-07-29 00:00:00.000001959,721328.3333333384,643100.0769651949,799556.5897014819,arima
1972-07-30 00:00:00.000001959,722022.6666666718,643752.8105846772,800292.5227486663,arima
1972-07-31 00:00:00.000001959,722717.0000000051,644405.5663022856,801028.4336977246,arima
1972-08-01 00:00:00.000001959,723411.3333333385,645058.3440828415,801764.3225838355,arima
1972-08-02 00:00:00.000001959,724105.6666666719,645711.1438912594,802500.1894420843,arima
1972-08-03 00:00:00.000001959,724800.0000000052,646363.9656925466,803236.0343074639,arima
1972-08-04 00:00:00.000001959,725494.3333333386,647016.8094518029,803971.8572148744,arima
1972-08-05 00:00:00.000001959,726188.666666672,647669.6751342206,804707.6581991233,arima
1972-08-06 00:00:00.000001959,726883.0000000054,648322.5627050835,805443.4372949272,arima
1972-08-07 00:00:00.000001959,727577.3333333387,648975.4721297673,806179.1945369102,arima
1972-08-08 00:00:00.000001959,728271.6666666721,649628.4033737385,806914.9299596057,arima
1972-08-09 00:00:00.000001959,728966.0000000055,650281.3564025547,807650.6435974563,arima
1972-08-10 00:00:00.000001959,729660.3333333388,650934.331181864,808386.3354848137,arima
1972-08-11 00:00:00.000001959,730354.6666666722,651587.3276774046,809122.0056559398,arima
1972-08-12 00:00:00.000001959,731049.0000000056,652240.3458550047,809857.6541450064,arima
1972-08-13 00:00:00.000001959,731743.333333339,652893.3856805819,810593.280986096,arima
